nose_x,nose_y,shoulder_r_x,shoulder_r_y,shoulder_l_x,shoulder_l_y,elbow_r_x,elbow_r_y,elbow_l_x,elbow_l_y,wrist_r_x,wrist_r_y,wrist_l_x,wrist_l_y,torso_up_x,torso_up_y,torso_low_x,torso_low_y,hip_r_x,hip_r_y,hip_l_x,hip_l_y
615.482086412115,412.753483489353,540.734278823406,496.494501382568,676.674233359449,501.287131610875,521.849047317805,610.399096931699,688.99129051593,617.97170696892,558.821944767793,699.789211179331,620.157538854177,708.643524805132,609.936914508556,492.143317500783,607.115180683574,559.198770549895,551.737767538505,636.46518245451,653.771351644665,644.698104819496
613.537047759716,412.125162498811,540.582794417218,496.564876852757,676.460357392468,501.096532064881,521.805884240601,610.427898671379,688.810882912684,617.9094992943,558.816429754533,699.856421720635,620.319020960922,708.586236759764,609.737407638249,492.01548494534,607.10376967385,559.146913430844,551.500006922705,636.606778023616,653.746461583429,644.824851041614
611.447841930405,411.608632335823,540.378231708358,496.679834401229,676.253179235793,500.87413411123,521.793028017811,610.417060583402,688.633434801438,617.906380313031,558.822093093409,699.940995250124,620.41001974126,708.575580889015,609.530767299592,491.781802389246,607.085166258812,559.07666839498,551.297334075041,636.779696172438,653.76392258386,644.918731256872
609.323343148869,411.219288716239,540.131776446955,496.812314129549,676.044832615489,500.617823024503,521.796464206055,610.4676711475,688.468958369932,617.909831564925,558.845996989226,700.088960860224,620.46587805691,708.615197877638,609.339415663301,491.489309797222,607.037639559278,559.020781896179,551.109521377792,636.872396411152,653.836716552536,645.036829291984
607.228645197478,410.902658958664,539.892059807806,496.912046482977,675.830022310623,500.403258010178,521.798169887143,610.581171853217,688.330184751817,617.91972786585,558.883671815372,700.214035167526,620.511376562106,708.65867758677,609.139268631328,491.169123033558,606.96013902886,558.993012166164,550.9785787201,636.886902077417,653.87197298842,645.106760436133
605.233531506933,410.713670700497,539.671322221552,496.985309896117,675.669253878939,500.281176532735,521.817011676839,610.637440812128,688.259872477903,617.976799324811,558.973491285584,700.267106019056,620.475987729264,708.706355031177,608.928452077685,490.785095954452,606.888647805836,558.964552200385,550.9940189219,636.866075169555,653.854988471391,645.043290430093
603.277489550219,410.744711625981,539.49321003108,497.053937858433,675.548420229575,500.202616849486,521.839021807365,610.685921538941,688.23614023094,618.028028741287,559.102936116151,700.310659242318,620.416034307003,708.746808190614,608.749672931834,490.369361320097,606.85025135435,558.930072132839,551.071713499351,636.797120614105,653.854769938752,644.908257283307
601.149036605618,410.95080488547,539.41659238558,497.100516196275,675.412672188176,500.133317354482,521.834073064825,610.780073640177,688.219669842587,618.039345997523,559.203700927779,700.338117190902,620.431217971205,708.738780304965,608.636373672539,490.068536009531,606.845772668826,558.927524281349,551.09548388795,636.720213293685,653.85894440796,644.802036944821
598.725646685148,411.334595647719,539.423585183055,497.118076927764,675.296140979933,500.07857142458,521.842880321691,610.813521026695,688.218324137904,618.095157383443,559.274919248965,700.310658281492,620.454599791311,708.698787956989,608.533879612391,489.924211341836,606.874104562922,558.960826242534,551.09469934555,636.692179576561,653.851959579373,644.731783706389
596.070941603327,411.999060263637,539.436212893691,497.134919592134,675.235082543332,500.024886183785,521.898387537778,610.767165861219,688.252945027081,618.200757601332,559.320139513387,700.259525356525,620.440717474271,708.677289667759,608.374592513382,489.888224211558,606.922030626242,558.986247692721,551.086427638171,636.676055897701,653.887024681758,644.711120005216
593.302393764146,412.829610720173,539.43193150644,497.174853656738,675.184557293755,499.958889520868,521.926103315913,610.678815133539,688.315098699495,618.235471758161,559.290398206151,700.197474670831,620.440261190114,708.696122765049,608.179231878248,490.037298996412,606.95600841853,558.981931257213,551.02736715327,636.620510800546,653.950084612937,644.752464932333
590.590629720074,413.665229829899,539.427733041236,497.237328020654,675.106091114243,499.898868430149,521.858735275773,610.539214402514,688.342346716394,618.225014691806,559.21935810426,700.122826709837,620.447733976911,708.688776953973,607.966441318236,490.393055287792,606.975162075146,558.942859597979,550.948840054396,636.512159198684,653.964841189761,644.727574772007
588.21751442427,414.593558334749,539.422809492611,497.306812903403,675.032042523189,499.863001246761,521.748978788839,610.423167686247,688.290378198002,618.35524092121,559.155645977769,700.051747893463,620.451506388373,708.566093668524,607.736324503996,490.749845847499,607.004534892639,558.852578706954,550.904295806136,636.364970353213,653.914706901867,644.560670938585
586.31790550298,415.564695732677,539.416338129367,497.369944055815,674.984952198484,499.837174334838,521.631747386667,610.404384275019,688.167389233305,618.607292124708,559.032965219147,699.955638704045,620.44754670703,708.409639532601,607.535802134702,490.986520799784,607.028279030115,558.735633376385,550.865019886494,636.239168332808,653.797617604016,644.359608769089
584.758102049182,416.35476183091,539.425959094792,497.418879738932,674.899259010646,499.811555728183,521.464787394845,610.456819965473,687.986963447866,618.765823274112,558.848619477583,699.838807409887,620.391341445835,708.299701541431,607.386970243317,491.16359837357,607.018115786293,558.664338036489,550.806331929831,636.166854874253,653.589485999238,644.177218277892
583.491779479513,417.046558854192,539.460783273433,497.445166793826,674.723153133227,499.802787460193,521.315459423731,610.553054683628,687.814841910675,618.868809195765,558.655733304532,699.757511860838,620.294242262992,708.10932359664,607.280711354784,491.257772427676,606.965383404868,558.688227420262,550.74932671022,636.138279228873,653.310460904813,644.028618143996
582.583136363189,417.778965913484,539.482346546633,497.45036021291,674.514209678447,499.822953357339,521.265299757579,610.700775736178,687.705182230025,619.025863726235,558.366170481715,699.660440485287,620.202588259564,707.82949500294,607.204020166692,491.267981385887,606.839946934356,558.805919988366,550.665112519312,636.172257559748,652.98704454625,643.99563143695
581.902472745386,418.398143532439,539.428130916727,497.444148862917,674.305657079529,499.875001182399,521.192307490236,610.900742558406,687.577230985732,618.987201114963,557.943398250929,699.478391293082,620.104117557729,707.632828456899,607.09242970502,491.340478862893,606.608824396162,558.974016662297,550.518052439247,636.234922958513,652.612657408829,644.031688597438
581.340167256933,418.851309611254,539.281817903166,497.447920038125,674.028970708894,499.953520992627,521.005754131845,611.028356724114,687.367971460147,618.718434552591,557.503380285003,699.271582020851,619.90852282461,707.534336079562,606.921055424644,491.467022828025,606.272883435374,559.123960613378,550.354981077125,636.261838891233,652.20630624749,644.016294612397
580.989230449065,419.296288824796,539.051266111299,497.515973568713,673.672678240721,500.038094023691,520.769143250824,610.981235992577,687.126835263761,618.58513941044,557.06227254826,699.056299679327,619.516035409068,707.474491567075,606.723004872433,491.524218509578,605.856394082179,559.211073607044,550.197353933441,636.281934469911,651.801047186152,643.938340411879
580.802153551794,419.747725766254,538.717923311535,497.668875947576,673.315817026148,500.110321229713,520.474489449723,610.951584739179,686.855617894601,618.490052829431,556.594239594056,698.769548282956,619.064307748124,707.417504863439,606.446683106923,491.567868651556,605.402020731803,559.243250557648,550.009428420782,636.293658834329,651.392977758586,643.81325608109
580.580637072988,420.118440527502,538.30190951337,497.839664707132,672.973757610915,500.169383390317,520.100595762374,611.006555581803,686.507081220929,618.238414400714,556.165595772568,698.464306477648,618.760886704881,707.257544651878,606.051432627116,491.648322944392,604.935310133452,559.250178943483,549.820024631817,636.273007842567,650.974129361198,643.691270670702
580.294711343408,420.428931949253,537.86904484322,497.987068876458,672.587590548721,500.213510127763,519.713705938784,610.935598248921,686.131933965901,618.215112824989,555.771704938006,698.265497798388,618.454238257542,707.05217576893,605.603505515534,491.701697252616,604.466662155678,559.259565252841,549.646523922775,636.31851859419,650.572201407979,643.629940150497
580.023464877748,420.725530364359,537.432950955989,498.127223041275,672.145265360614,500.205725230694,519.341030579553,610.88882191723,685.827300900546,618.445428580374,555.35798042974,698.21405555222,618.05038204805,706.970567741585,605.106644877521,491.769496346756,604.033543068565,559.288627843641,549.410760546122,636.438799799112,650.223633594827,643.611099570745
579.777277899897,420.98233000509,537.000551419628,498.226740604778,671.731180390585,500.149813499357,518.981325900564,611.069902992801,685.55756775418,618.5196586231,554.931373754326,698.256051945452,617.796389741022,706.938373956372,604.522759470107,491.922244970311,603.624869671309,559.309591805779,549.113063621628,636.512339843615,649.954470609558,643.683797051331
579.533802179115,421.17156417215,536.618680764032,498.265517071141,671.427215736008,500.140797229961,518.640440929285,611.194037900034,685.208965668871,618.579686521393,554.483088315892,698.328279976283,617.626732919197,706.922843224158,603.929090305158,492.11055397013,603.185776660852,559.276429508179,548.841147119074,636.562761875601,649.78846595319,643.845077124857
579.309358162449,421.293350622902,536.258944032379,498.317352008587,671.188814038707,500.179706612327,518.304930808674,611.185254147621,684.811988817894,618.805598050581,554.021037963567,698.431052043529,617.239209912258,707.112895203374,603.404274419488,492.270756664277,602.752253942877,559.192332234402,548.566700430995,636.624294189999,649.690392690403,643.945554175238
579.141549357399,421.335942682309,535.865785723025,498.415906351143,670.968752233285,500.176879842495,517.995159829284,611.269901813916,684.475080288951,618.97215721819,553.601247046704,698.533181909979,616.746688999045,707.416575340292,602.941761826195,492.386216425805,602.362737559518,559.055946820701,548.231727156548,636.604795578199,649.569164667715,644.04761262574
579.006686705301,421.320140574157,535.495446521557,498.504670165946,670.833188479536,500.184018181214,517.744088840229,611.319045684706,684.197592905631,619.087410213345,553.228697753158,698.541627868809,616.387781946334,707.530147745238,602.56219269689,492.473270591818,601.978641744148,558.878538882034,547.912971439203,636.53526135779,649.428948142361,644.269508320572
578.847582550935,421.302415294355,535.195753126178,498.560914487392,670.745368239243,500.250977336505,517.542279946429,611.226835611166,683.95971842121,619.243054441101,552.909156296162,698.49105472249,616.117481230448,707.506864323742,602.29167209283,492.559320554615,601.658617073616,558.80433975391,547.666319177182,636.518197273338,649.322358033789,644.45046162268
578.6910135938,421.293559163242,534.931103097659,498.604055857111,670.575045279078,500.277786921421,517.361132419696,611.207737422267,683.804261914992,619.314222415057,552.690928026245,698.488367707905,615.828964475061,707.566526453983,602.082247063061,492.63359838723,601.508278686237,558.915007461123,547.443199219769,636.524493211587,649.20088305048,644.559248631229
578.583548813551,421.30168137755,534.713543600682,498.622415837537,670.364421517174,500.248344843411,517.18781768427,611.28770962964,683.748847872483,619.298187001003,552.562964052751,698.502534502711,615.571874414226,707.647804356378,601.890319299235,492.680853645415,601.475416912437,559.064645444859,547.245980748437,636.54352361977,649.070993009266,644.74556498001
578.496788810129,421.366084161958,534.556610135984,498.615579895659,670.16983159716,500.218105688621,517.055724992268,611.334255925023,683.752994577136,619.2428544021,552.496042430243,698.486814092698,615.505024566111,707.623972228849,601.719561682641,492.719417931822,601.479680762931,559.180449007566,547.113585508729,636.618835504449,649.039067794302,644.914752538508
578.427190996405,421.451031156541,534.387390938236,498.634235518457,669.939425940869,500.157059730198,516.968389964934,611.394750668127,683.756177564197,619.098864084651,552.521502985483,698.496081201516,615.62533487848,707.564177692818,601.565287449015,492.742430620231,601.537799829907,559.323842575691,547.013816666846,636.696975022411,649.095608501694,644.972028177616
578.424612871329,421.493769719771,534.174604407974,498.697941935541,669.73880562369,500.08141817653,516.862847942319,611.559215790131,683.747367661734,618.965868618641,552.646912393589,698.552582940899,615.760223389932,707.517548063431,601.417590448387,492.723655312819,601.614944770474,559.406389969312,546.912253298775,636.728663636957,649.152539157153,645.024440105374
578.494368683535,421.540149755967,533.947027074015,498.762476338099,669.624602447933,500.051640864727,516.767783680736,611.783832124829,683.782651412444,619.024321493534,552.81416417811,698.617030539976,615.909708725375,707.452852718849,601.27851846664,492.695509986258,601.616347145781,559.344568278752,546.815740616135,636.746960164245,649.166892469336,645.054358658007
578.617045080924,421.624353155519,533.69863110056,498.807032259963,669.507105963555,500.045590292218,516.760965868581,611.97767392089,683.865023368476,619.232323367033,552.980209978836,698.663396510159,616.109760280322,707.447647296761,601.150975467368,492.700982615638,601.551444047164,559.308325125615,546.724051084815,636.745083756741,649.124066487566,644.989794967457
578.79506772937,421.681523675236,533.455688971952,498.850698273539,669.406560617515,500.049249452547,516.799891962981,612.141939196984,683.919496843726,619.425353313871,553.145744786233,698.683752413526,616.236105470096,707.546555922805,601.049247193798,492.724931166356,601.502069426144,559.408367550477,546.650190407618,636.710231809131,649.059594661764,644.901932212494
579.036829417392,421.704199215542,533.286737553299,498.883144708441,669.387606660159,500.084792697264,516.846497756927,612.302708391756,683.950945382293,619.598601196111,553.317233538407,698.685395365635,616.281697242104,707.673741018372,600.979743932655,492.755096791788,601.466169471985,559.463500943507,546.622444667775,636.685227037763,649.004258865598,644.817094146246
579.370727822106,421.72203574304,533.188426324234,498.886236298545,669.377120367964,500.132399279851,516.929040094901,612.387243617749,684.033001180821,619.820151602394,553.514065214772,698.683919582517,616.351721258028,707.7979595966,600.931808426913,492.790999954472,601.400990850358,559.365484767763,546.639244356918,636.678039287731,648.94672398946,644.724198683239
579.807515924649,421.693478599439,533.126872034751,498.88746199937,669.369697197875,500.173591367491,517.010033348788,612.365865597178,684.151105152358,620.024582816812,553.762673706192,698.695794594323,616.555485375369,707.785739002512,600.928763252922,492.813695496279,601.354205549257,559.265613944131,546.699018261373,636.671932977241,648.944357251326,644.695102566269
580.305059878758,421.657279681305,533.110182206234,498.904179076662,669.422120319887,500.211677612111,517.048860409903,612.303384223844,684.280087927955,620.1442755288,554.065226564534,698.758822228363,617.021124290115,707.499759426532,600.99269097004,492.820953340201,601.377393542671,559.202633347456,546.82264707477,636.66120735161,649.036081610818,644.755804380407
580.86050399933,421.72288987851,533.117437409875,498.920965338856,669.491558809854,500.250938387699,517.079923644243,612.189125597792,684.486139451152,620.254022924255,554.414149907854,698.901643262197,617.609130535242,707.187036563978,601.087895563932,492.807474303411,601.426277269557,559.060269911703,546.999768225353,636.614773159992,649.137256754797,644.891402407969
581.483582815511,421.844211631017,533.101052423036,498.955861491398,669.570820077101,500.314527962314,517.129238873342,612.013988246147,684.789670801393,620.430538090071,554.765183526972,699.069900738336,618.080189378509,707.042871596524,601.208461103227,492.780254237919,601.491116451006,558.948585917081,547.199956644228,636.543573277394,649.211170176904,645.09500782981
582.09078415211,421.935315167923,533.09401995877,499.006467727154,669.681774213205,500.394436090822,517.204244593715,611.862858279141,685.111656209936,620.634157417859,555.049199690593,699.173233373495,618.516081599904,706.887148400967,601.375321130146,492.778098132529,601.62060327445,559.024357699597,547.433228821392,636.500497422272,649.273495881214,645.286995199267
582.646014832494,422.013244762958,533.183143545312,498.99640285645,669.784360695954,500.447964604123,517.331673178226,611.719742905512,685.371108712543,620.774476456206,555.269633647193,699.21326066407,618.886528508286,706.750290538224,601.542129326646,492.764221762869,601.794787391469,559.115105377738,547.686675677343,636.46333468486,649.310511117486,645.426254238981
583.209150406047,422.025907951066,533.389623630898,498.909401488995,669.928169079974,500.485640953176,517.520431785177,611.539915097666,685.543491451417,620.78850808683,555.444685376356,699.234057164529,618.965775358579,706.807660131801,601.698363239679,492.679799412797,602.004639395851,559.062246932817,547.887620190929,636.396760286744,649.39889595267,645.50263005231
583.747209500046,421.902191196125,533.679795087082,498.79465244587,670.166143964582,500.526045432039,517.716622726804,611.520240954988,685.683819368385,620.666287448312,555.55785002571,699.213908233922,618.974656822941,706.882707195624,601.891030298453,492.554815675018,602.286167304135,559.006139656144,548.038332743752,636.319649110894,649.583083243372,645.388456847536
584.220869035508,421.737666608909,534.045736419978,498.629081223656,670.38905833744,500.536108757482,517.848409296237,611.766266044016,685.833253350592,620.455283865909,555.656935687173,699.158811324463,619.217139297997,706.828805339708,602.076008777311,492.407852989131,602.582292590746,559.026586735535,548.199263683106,636.231042954765,649.744549983929,645.082937317665
584.703043463079,421.641592113329,534.47531649284,498.407355719029,670.568390924094,500.512067399975,517.9241008006,612.005961941788,685.966402748138,620.199089289383,555.778292542147,699.141217988809,619.497151441407,706.797862144262,602.2173922366,492.256233383016,602.852398746782,559.040789422829,548.3454944199,636.166932501409,649.87048198567,644.759787093521
585.192271959305,421.61516618241,534.887442934196,498.232424815622,670.790123203859,500.493581478819,517.989332823002,612.145657805542,686.120148577426,619.916357495334,555.885806041887,699.163292166015,619.672839208267,706.849725106627,602.389012305167,492.169802593392,603.153321087558,559.066988640427,548.460236804333,636.195671419067,650.045004631801,644.423738836291
585.639529021494,421.646076413188,535.210179920119,498.150297988133,670.977512544905,500.495949630977,518.024609693908,612.348520998407,686.32806863646,619.672304366974,556.003534978297,699.177113650755,619.887205297411,706.887649274873,602.603603411073,492.145234376997,603.434774405651,559.143873410576,548.594783076958,636.258830339783,650.198121770053,644.039897789792
586.100098486161,421.700589677995,535.491531925139,498.087501082777,671.043847296768,500.506049024223,518.029082689171,612.436277686093,686.496399601209,619.506290467211,556.160813992802,699.197277521287,620.070053569812,706.876021832352,602.809366159677,492.125420871869,603.626052455853,559.182516845538,548.734285676715,636.29523367357,650.301221626579,643.745037288392
586.583471390492,421.739442379229,535.794951040028,498.0056151002,671.115882817099,500.515150445844,518.077739001625,612.238046793492,686.581549791159,619.371911886781,556.312245351778,699.247096984365,620.096861873039,706.804333780422,603.031822793134,492.099756040393,603.835661979163,559.121185412428,548.835261938075,636.362054418474,650.477263299434,643.582553586217
587.019839292466,421.793331471257,536.068890892546,497.945576281842,671.28383986997,500.535742174602,518.177051033839,612.049206837097,686.657648439086,619.21578571952,556.452937360609,699.304018221234,620.114868885884,706.650469297869,603.298320821508,492.045881969182,604.109471277235,558.995023586174,548.910028367019,636.430761502044,650.713782882931,643.429284322642
587.425196346891,421.86188742601,536.273399861649,497.915069286107,671.470949289782,500.567828150097,518.261510866091,612.000151193431,686.769712076234,618.95338093842,556.587536646956,699.338109062424,620.211120864874,706.445389008795,603.575707712109,491.936184800854,604.338859008486,558.843102410595,548.968463339379,636.42231993572,650.917069391659,643.246439647158
587.829559095005,421.912657931353,536.457949742281,497.875352478748,671.656865381977,500.579568486961,518.357151218072,611.889721384398,686.897189193727,618.638818558369,556.675813686287,699.341142507912,620.298154979945,706.220544093101,603.85486403031,491.808409812343,604.538589711787,558.693617985972,549.037361893445,636.391671269553,651.133253865162,643.120385017509
588.173469796274,422.021612462291,536.621289722878,497.846603408315,671.885336433852,500.572188557778,518.509026741411,611.766516606121,686.980051749577,618.553825663734,556.758006414029,699.343950235458,620.362217559168,706.005236408746,604.140320867644,491.711070985277,604.784358435814,558.565583748679,549.146826715826,636.394726169437,651.37769947401,643.075428803299
588.428521295886,422.22197798111,536.727209210204,497.878932089884,672.102311325904,500.576098665287,518.660308961973,611.790436907516,687.022044798886,618.689385913674,556.886005241957,699.352369512637,620.42965392371,705.876477423803,604.404140409396,491.633423668711,605.005099477306,558.453161793776,549.255252726222,636.384429930544,651.592239686051,643.006080579605
588.667180385764,422.402756332212,536.824502251501,497.936417910902,672.249205026192,500.566428524719,518.807812259556,611.832311219135,687.124567721552,618.74187251269,557.002381454721,699.315753993232,620.496980704889,705.850699932783,604.640677070664,491.540863051889,605.151580211036,558.348726425513,549.364378793742,636.264305993211,651.846177384938,642.868902762255
588.955572593295,422.563051411042,536.972627876963,497.957679642545,672.379223645159,500.509926779124,519.009201480865,611.749089931555,687.274410333447,618.711710871248,557.103921258986,699.237934894826,620.567356544459,705.882853474087,604.872479271153,491.420552272705,605.299494099786,558.258876428256,549.53855667736,636.002283150195,652.184752819426,642.76135976903
589.284050170792,422.794709587919,537.171222044118,497.950867704718,672.56326272848,500.45563850392,519.19708825187,611.648519316408,687.394811048692,618.677645638761,557.234183612316,699.119056076392,620.646317693849,705.959950476752,605.094103422797,491.269409500024,605.466952982772,558.191409523881,549.739105801307,635.754778712704,652.513875379152,642.711930781546
589.637948380574,423.038092317101,537.405894645055,497.933271129342,672.824049493419,500.452160084136,519.309400498584,611.589655539563,687.590229758836,618.461946472662,557.324560377559,698.883852707538,620.782428229684,706.008167797597,605.303509070685,491.107035019887,605.606380404427,558.135002527036,549.911836980311,635.632135218761,652.845936273597,642.674967043844
590.055277035677,423.220434485823,537.662874681717,497.890523643021,673.135952288527,500.450778127952,519.427312244135,611.428094388429,687.926016684527,618.069833382314,557.351253310974,698.581271689291,621.000279064645,705.954565162772,605.531757652631,490.970952068772,605.741292015861,558.083153717265,550.093319849752,635.525897945386,653.215137239891,642.713697463894
590.563438075782,423.399490405464,537.925852333986,497.828482554461,673.436397252533,500.409048729102,519.573878715163,611.174521658929,688.24226553905,617.768006364554,557.392651776931,698.348003344855,621.228263427729,705.877317221376,605.779686728407,490.873250339671,605.911107032583,558.063713236959,550.266370907854,635.441848472266,653.496774599961,642.873228203293
591.109383017386,423.578084191924,538.172446315969,497.774766307534,673.704314074246,500.376048399022,519.65977361126,611.015225931377,688.459732622384,617.675034313877,557.449258696746,698.191774632729,621.423027725186,705.833803983372,605.998992801904,490.846775585032,606.084729198804,558.075407988043,550.385579107542,635.50320963945,653.672246732993,643.024330851193
591.642404071462,423.688830925643,538.400340634306,497.731574435979,673.950046831736,500.372242827837,519.694736033542,610.925240576348,688.667515689619,617.703308192863,557.497308666101,698.100706964329,621.573485712086,705.80303711706,606.179634897353,490.922912531152,606.223884131109,558.075308598465,550.485929459245,635.611999194746,653.84693015446,643.05382619869
592.255217520155,423.737970031963,538.669121776655,497.686446636585,674.155621393408,500.361242579645,519.802909549815,610.800500397886,688.866567447792,617.743835977056,557.557211437823,698.101195887786,621.66847330998,705.812847336935,606.374244414857,491.045574998755,606.332135053194,558.076546933613,550.59187885107,635.611791414224,653.989090465065,642.974483622406
593.098899788668,423.716099321583,539.004399489079,497.644615045327,674.350145278969,500.377933572573,520.011456384671,610.722199923605,688.981079871118,617.814554960967,557.616873394374,698.145683831406,621.762043347907,705.853331809055,606.580064886589,491.190771280686,606.4241075599,558.101229285235,550.717280134548,635.523818869412,654.058341902796,642.793497577455
594.178115527096,423.544587100882,539.330729362298,497.621571516688,674.595746335565,500.477343895145,520.23195820074,610.720194082799,689.045972378633,617.973578409506,557.673941862546,698.168107592408,621.852768266021,705.894005123885,606.746860220155,491.396145910554,606.506264301938,558.093782141571,550.891432888841,635.40940063282,654.139932306677,642.542579745873
595.420154493191,423.217057248725,539.611086121401,497.616356768545,674.866970645325,500.616332025501,520.448887361857,610.719841055025,689.140932303772,618.127594847672,557.769118592183,698.182188604829,621.90099095805,705.981831382697,606.921977275442,491.61932228801,606.580061441558,558.051159745185,551.077808422947,635.292869130878,654.26376120889,642.351471766337
596.833827316962,422.792583355993,539.860874691102,497.595062098782,675.122408502071,500.738291563126,520.678723926867,610.759885144849,689.257862533332,618.221100541756,557.943903472626,698.282944992969,621.974118881907,706.129943891178,607.152811926385,491.83210677868,606.651743706402,558.052608354886,551.256943065863,635.173873774874,654.342572735077,642.307300962525
598.37105099615,422.311762458719,540.02070311348,497.53827288673,675.385991304106,500.850592062567,520.800639022543,610.84471836095,689.385162007933,618.338671884164,558.166714144728,698.478454584512,622.060402984231,706.357970111243,607.360917274723,492.072382171808,606.729868047496,558.08810009134,551.453843898934,635.039465273731,654.333909904484,642.383494364515
599.837154580502,421.846184719191,540.063318084157,497.470143648272,675.643298322895,500.953588808103,520.671229183707,610.826792879783,689.557432377384,618.429009160927,558.25576425769,698.672840732675,622.171693220543,706.706289674699,607.523134437072,492.292921271589,606.803476408278,558.109194248954,551.586485385967,634.961107489745,654.319836949644,642.529027508333
601.113236985966,421.462546044398,540.09911324318,497.392530159596,675.837721073314,501.015123863399,520.27688871306,610.680311082522,689.796838832924,618.453885765173,558.048294877414,698.955649998062,622.739270790213,706.985138110299,607.715466044457,492.438725471592,606.863542563741,558.167202289459,551.566127613851,635.013395255824,654.381138181226,642.689035020085
602.215275614506,421.135611580542,540.19518148096,497.300000379672,675.977478225503,501.037236628389,519.664572653154,610.532417551556,690.154508989285,618.623605469414,557.499412519454,699.370188310978,624.240184329793,706.968046473211,607.922712686401,492.54586057095,606.921337302078,558.285462645412,551.450627894282,635.134612874544,654.525774041065,642.809155624794
603.145196912024,420.834063807473,540.303535544507,497.222335378063,676.089553868439,501.071331110957,518.886414457954,610.404920532416,690.684288321587,619.022376020902,556.481904610113,699.733581494092,626.590591765602,706.851659874029,608.086813040476,492.615753854218,606.974362844141,558.381801521366,551.280574502577,635.307479792074,654.775675520905,642.889546054334
603.931153056007,420.566959183189,540.419118104687,497.152311756502,676.163059242338,501.135420381639,518.014964773449,610.290529682949,691.383613441989,619.510507681717,554.934801122571,700.263026989599,629.45112284565,707.074222082174,608.230204436739,492.629625618969,607.034397092517,558.437634097842,550.996656320544,635.626448256271,655.122723753351,642.94244419977
