nose_x,nose_y,shoulder_r_x,shoulder_r_y,shoulder_l_x,shoulder_l_y,elbow_r_x,elbow_r_y,elbow_l_x,elbow_l_y,wrist_r_x,wrist_r_y,wrist_l_x,wrist_l_y,torso_up_x,torso_up_y,torso_low_x,torso_low_y,hip_r_x,hip_r_y,hip_l_x,hip_l_y
651.600583942393,407.312861225727,573.271759344443,485.532454137345,735.021917376733,489.991860798915,560.276405266444,620.292267475629,747.145824902302,614.23672607108,564.691421935961,731.094423331222,727.954165908106,737.232133761919,655.492098747955,489.230062774273,655.335457273335,556.504524691859,585.740971069241,652.48172231955,711.340982644212,654.161158038802
651.615135202004,407.232266441568,573.269137753598,485.55519987677,735.017448929052,490.032112093146,560.268722130605,620.3424777005,747.169116747007,614.305740817527,564.698752799155,731.119794296725,728.004048299674,737.106500445229,655.458260257773,489.254377209799,655.328461285766,556.565140800316,585.683473103903,652.657602695454,711.335884123612,654.338035018928
651.620858082245,407.168240426133,573.261416925456,485.589297602711,735.015278719485,490.05634472288,560.220546796664,620.402263113656,747.175859208007,614.423718855572,564.701436634699,731.138600429019,728.053844208674,736.934671296295,655.43619389089,489.261893540899,655.332648524241,556.630405042637,585.596365092793,652.821733163162,711.350166413387,654.474092304391
651.628409095008,407.111198511748,573.259658821399,485.651475283709,734.985530858743,490.084496001799,560.209772159747,620.509792965164,747.187467947184,614.590758079824,564.709481065019,731.133544740752,728.080409708485,736.842541801937,655.4150253356,489.247243109385,655.336579102888,556.666014606762,585.507231453149,652.985385908701,711.378389138679,654.626105457587
651.623405719565,407.060743418264,573.250820595996,485.711603363554,734.925919955741,490.10644900133,560.215131164686,620.565895596129,747.17694409447,614.778925304725,564.70007832743,731.127191242277,728.109485388186,736.744016694304,655.400060915373,489.227506846891,655.333660923561,556.694598761689,585.464000165003,653.112317237138,711.436288126737,654.784731264591
651.577115308642,407.033745395278,573.212608479277,485.746762351084,734.879456767173,490.100646110252,560.184767272653,620.535650387102,747.131902941966,614.928243120561,564.682499158023,731.156204104749,728.112614042919,736.695645497269,655.393532579018,489.217522764662,655.351365705354,556.705650814786,585.458281034694,653.165487408474,711.508885830684,654.827015867206
651.502058666537,407.021962674077,573.169583089297,485.772465293999,734.842581785345,490.065624760377,560.167304846558,620.507994639389,747.103451008769,615.030985956121,564.683650878145,731.191649761175,728.056515444945,736.817206960436,655.379228882224,489.224109723477,655.390244771031,556.656405914855,585.479183328351,653.1610182488,711.572744440168,654.799925357724
651.428360674056,407.004243409895,573.148902311613,485.786116819657,734.7856547153,490.017409312912,560.182524801201,620.499157118571,747.111405994275,615.114482034314,564.671696777741,731.211868558959,727.990418786668,736.976620207025,655.361789580817,489.255273788642,655.428658211732,556.615382250616,585.539183418384,653.12102916625,711.626202429141,654.820871040052
651.356758382849,406.987060461424,573.131787102889,485.787128266337,734.740157989446,489.987959221365,560.19378205827,620.474261328907,747.118532849249,615.151173591038,564.627746175528,731.256031172464,727.941549245775,737.065110895091,655.356692437936,489.296324947647,655.466382557523,556.635468979884,585.596222718195,653.083512297571,711.649221046744,654.817884542793
651.291530111874,406.993891084591,573.108243491153,485.810173094766,734.735033605836,489.987593353597,560.203378065765,620.456895075539,747.116549843994,615.148491177808,564.582356999783,731.287966621938,727.915146548166,737.111986874526,655.342286268563,489.329159332559,655.495711098987,556.650596382109,585.618981556436,653.049130959964,711.641889713279,654.7638499401
651.255113914763,407.021883937933,573.090986224936,485.855598665047,734.733184921374,490.000484102644,560.216760843596,620.478918477604,747.129430546098,615.158148131749,564.546947396652,731.244123452689,727.940866308825,737.076745118945,655.298652421091,489.368236188797,655.497912218294,556.663410983911,585.63717645145,652.997918874934,711.642363608599,654.784275453394
651.241260035558,407.04161750758,573.063507362097,485.883824111315,734.710470235262,490.017998131033,560.229251422713,620.470887584999,747.138588896551,615.129830649637,564.543957576637,731.249692138926,727.983621985421,736.985434829163,655.246476184113,489.395835812488,655.463085920923,556.711116976721,585.661061926383,652.980027495599,711.618982337624,654.845752901923
651.227359788853,407.042355592129,573.007088250306,485.892035156072,734.685298574826,490.026029735206,560.234082767096,620.345103877363,747.106541848646,615.02579584376,564.608194436855,731.422098050431,728.004247604574,736.936234555527,655.193351334185,489.360895581331,655.388872345039,556.734886930864,585.69850425567,652.984328885952,711.512838175641,654.81390659038
651.216351282274,407.036643505553,572.944814679005,485.887983302825,734.656267743442,490.008902293213,560.189237807432,620.194478594513,747.054834607946,614.935662084307,564.709299135562,731.641410177465,728.035171321304,736.874683573258,655.129532246983,489.29064288349,655.306522105776,556.731759064195,585.762976272642,652.962519513904,711.390873907647,654.732373243062
651.213003671503,407.026722915061,572.897525273845,485.856299370942,734.612201273996,489.971443341924,560.108020953891,620.113626117458,747.017889647789,614.869695914851,564.805342817443,731.837993328504,728.061073200296,736.774595696493,655.07620952679,489.232569635696,655.246521443077,556.755597482172,585.817262576561,652.988343464733,711.334126403798,654.678647562595
651.208975247573,407.010069182838,572.856567422013,485.819569882013,734.57116627452,489.928230079131,560.067423444177,620.01685889971,746.981390696955,614.747157432539,564.893774176426,732.072316253856,728.032606457614,736.751388580929,655.049069116231,489.164775067464,655.187231238211,556.778869446759,585.84614228293,653.066167252421,711.295826976027,654.623122819981
651.203819958334,406.996622515566,572.81914920576,485.813369987657,734.547576084647,489.912461761864,560.052153819572,619.924507219996,746.932641290345,614.634755147373,564.951406415101,732.248040362524,727.97232026592,736.787244699228,655.027262777322,489.108213721782,655.126952149254,556.796032849983,585.880803643948,653.102711386693,711.263044241766,654.567684067176
651.196237424837,406.991206984548,572.791692140691,485.821146634794,734.531738246115,489.959818465423,560.029925420759,619.944475384904,746.881496133492,614.636830604632,564.959978838853,732.246395193301,727.922050578304,736.773677162003,655.000860587744,489.123353869003,655.096922485966,556.83799513828,585.907663289826,653.118204434242,711.297306013887,654.562946202946
651.180985642275,406.98704348784,572.770647669922,485.830344102503,734.512692117643,490.05098068301,560.068077470611,619.991133048615,746.8272193508,614.669772193024,564.949310418407,732.16106494148,727.891765501813,736.755720361409,654.978853404955,489.174881981995,655.076282211769,556.849176697468,585.911968090458,653.128407106334,711.334224778583,654.639435056601
651.164028942761,406.983385092434,572.754398441693,485.846186425717,734.484370335312,490.144134371672,560.154624660252,620.001307763806,746.769331186536,614.65005919092,564.937293531673,732.105154526409,727.877845045338,736.807761776965,654.957633284842,489.206071204148,655.034313038983,556.803303103492,585.92515820263,653.099980819892,711.273487797664,654.773944717308
651.1490391121,406.983138188724,572.747189986996,485.846775413707,734.449724500436,490.236780373605,560.1728475922,620.060077689259,746.717717304672,614.64603375582,564.915314580332,732.080528695828,727.88104927265,736.881910171737,654.932539855301,489.230818662476,654.997188748303,556.775762845711,585.948541419745,653.075183153225,711.172052674572,654.856878693262
651.137139259081,406.983681877831,572.746388132027,485.836135285427,734.41580111306,490.326657768811,560.132118492809,620.161199721242,746.675472363935,614.663584221109,564.889454057079,732.081741425221,727.916758999251,736.931907431142,654.911913888257,489.243151189008,654.985475336722,556.767793494491,585.96019643338,653.054988466528,711.081203003585,654.834514928901
651.1339917705,406.982055978257,572.746846623289,485.842265256632,734.383711317135,490.385456500277,560.114167477089,620.224108907742,746.648418265473,614.59630960724,564.872540221314,732.110712722028,727.965370431426,736.983815835322,654.898108619503,489.218049562379,654.982202882996,556.734594395974,585.963667824893,652.997074388471,710.969420088248,654.802830740054
651.119531587912,406.975531530018,572.741373684374,485.846940661659,734.36914252524,490.401063936616,560.080210388293,620.222458355563,746.664511791306,614.43656128884,564.853044401756,732.130155659803,727.971581106554,737.023061501356,654.885267730154,489.202643513711,654.986614571917,556.750256820018,585.965321912796,652.942950665489,710.911205091749,654.824839001969
651.070633283682,406.961095251934,572.718175703553,485.838891529737,734.380931387292,490.382321581059,559.995698270887,620.177701064409,746.740583239627,614.291935735974,564.809791108776,732.113096248879,727.943557108891,736.977416537281,654.878680778795,489.237303735959,655.005835418055,556.860733898924,585.972336882,652.926816192534,710.988695327832,654.894187862086
651.012287842021,406.938492668483,572.680331421085,485.839583054607,734.392598648804,490.343938625903,559.933804315977,620.12376806404,746.836946922427,614.235224870793,564.754889989235,732.090282497229,727.931674659422,736.843083310366,654.890197017835,489.279790857313,655.016215130115,556.98104308781,585.990985305426,652.933578260751,711.105299566853,655.059508574507
650.966544159862,406.911164605217,572.642579199593,485.843159243036,734.398657957255,490.30395670194,559.900253263606,620.050940924409,746.902815021252,614.253239308484,564.706834450487,732.068857417989,727.929349280839,736.678399890502,654.917496871673,489.313173380824,655.009763140271,557.091104129648,586.002852649183,652.970486795862,711.183694280202,655.331382271341
650.922645900745,406.887747993758,572.607729223599,485.845331899542,734.417730624974,490.271997380158,559.834287940583,619.966033544543,746.935826384202,614.304122614177,564.656222762992,732.01980959353,727.909818233221,736.51849392131,654.944419160586,489.363973158366,655.008489475188,557.215727127914,585.989229367423,653.049327466727,711.264785755253,655.60252144607
650.896259536178,406.873485153761,572.578961399853,485.863080748962,734.433202685804,490.261661177994,559.770571732587,619.932376806037,746.931858470946,614.380423739896,564.610637638488,731.964902453282,727.887105578134,736.409374347681,654.958338398735,489.402082746565,655.003132382253,557.288041800875,585.961920627051,653.149240743281,711.319489640859,655.773487317035
650.902942847618,406.863013544325,572.563564324614,485.890678874671,734.426930824114,490.28363754338,559.745050981176,619.936474832338,746.864383721209,614.471025624946,564.581386120838,731.914542343239,727.870461633666,736.391891605858,654.959973170709,489.392813548988,654.979828582619,557.2962665557,585.946835156247,653.212244597172,711.299417887167,655.809309506519
650.911172967315,406.856020260848,572.555651568859,485.913653011079,734.419134895693,490.319964926885,559.720736840018,619.924502753071,746.760446812714,614.526186272084,564.548022370356,731.844701885892,727.837824223356,736.429177934445,654.954496526937,489.371821538524,654.963020594705,557.315651950793,585.95596469873,653.197044592978,711.270072052828,655.730400706008
650.905707245333,406.861708698688,572.551044795708,485.928306089604,734.423019889608,490.349760541269,559.698151696078,619.918571919834,746.676665265952,614.539102083903,564.512419210572,731.788975448863,727.789854500769,736.473033034085,654.940559117749,489.371690302374,654.959087629034,557.346601619501,585.988033773403,653.149245839648,711.282733839295,655.644411743041
650.902755548717,406.874689916982,572.551638007419,485.928760919217,734.419727114442,490.356741432851,559.678264923924,619.919049654437,746.618130263777,614.560470971216,564.484236227794,731.762310565326,727.755612238596,736.525732582324,654.917957826863,489.379475937351,654.952833870385,557.371249125219,586.032607618067,653.124953249463,711.311117558862,655.632222946136
650.900573634917,406.875305327662,572.553123816153,485.90996716836,734.401620298464,490.33992007375,559.643266242824,619.896376723774,746.566806829937,614.598861287123,564.45561904616,731.737972861525,727.734902487292,736.598272367815,654.892509722853,489.38029053633,654.95250316353,557.423793109122,586.069938652082,653.081623434509,711.340062342873,655.635387599474
650.894461619554,406.871565834841,572.555832881052,485.876926432521,734.38703085972,490.336330977606,559.622071024846,619.874525234507,746.512173914521,614.62958758692,564.450235962145,731.740028450412,727.711365225554,736.685872299651,654.864295658477,489.374682992473,654.956823611411,557.487941779294,586.107937517836,652.986448470552,711.349606322794,655.615696908183
650.875024270718,406.904745384802,572.550168352893,485.862302874589,734.364635835686,490.344430939602,559.589112136183,619.860469863796,746.453249387191,614.697630884236,564.451378654118,731.738838458596,727.700572785393,736.762704278204,654.824781537054,489.364112138904,654.950603846087,557.504530234311,586.141106401508,652.94024522764,711.293677756645,655.627683190917
650.813716786398,406.984796979845,572.511234679085,485.900887341891,734.304026603464,490.318226835504,559.505785080895,619.856418042053,746.422216843624,614.838642519974,564.399297759521,731.66253550646,727.714726979012,736.795709626656,654.771999363775,489.343787979373,654.948772998578,557.471791607794,586.095440285698,653.013815984796,711.176320151654,655.67468028325
650.720307085111,407.072660115304,572.447714990745,485.97123610083,734.219727235887,490.26666105646,559.447195420917,619.90967609136,746.431837250731,614.985140178192,564.333995936633,731.566818559196,727.736586825694,736.778662204735,654.720929844322,489.315844930602,654.958489370316,557.426172372633,585.992735276695,653.131693208692,711.045167956,655.724496958243
650.633962336293,407.147391636554,572.38833888457,486.040913334887,734.138704051332,490.213069358501,559.422158427254,620.003769568244,746.439534427873,615.136747428475,564.297373608395,731.503768622498,727.770345905837,736.724549296108,654.686392465526,489.295553541802,654.95757922503,557.368819336018,585.958995416214,653.248264054891,710.911815851518,655.762255460433
650.552093067002,407.215064456592,572.331253487279,486.11639420957,734.060930690421,490.140850435204,559.36544905557,620.078185243131,746.433282710052,615.343989580005,564.243905877945,731.434910326695,727.830183319358,736.652258829672,654.662094984247,489.293500380357,654.955247213356,557.285097332888,585.964952928895,653.380218796852,710.787388225867,655.761572272326
650.47403797982,407.253193019953,572.280198249403,486.183254617657,733.976590363024,490.050873387835,559.337848313921,620.136847127537,746.441526483722,615.503425754445,564.202132351668,731.406524845211,727.88012165351,736.596507171775,654.636596859924,489.30662146725,654.964066356581,557.21498907167,585.934759101326,653.474923588361,710.726063654706,655.758680901892
650.436772329592,407.229486295515,572.259293376922,486.20978506847,733.901429138585,489.981508978483,559.372487667324,620.203212625256,746.455052917208,615.544767609476,564.218291922978,731.479315568846,727.879550643799,736.601605163314,654.615075207848,489.325026258152,654.957095868336,557.200734433179,585.95571491734,653.485139221712,710.733904137114,655.801474409259
650.436059620064,407.167266646709,572.261987204344,486.207039280294,733.879844308295,489.961300613738,559.394758803643,620.265917965108,746.450273211305,615.543769265733,564.224939886078,731.570683644702,727.843094599064,736.694843251895,654.598380334504,489.33685600461,654.941014832899,557.181933062315,586.045739835581,653.452082236983,710.751287207526,655.826051920978
650.433689172872,407.116618824398,572.264410720888,486.200025731644,733.882972002106,489.950789607059,559.389698852835,620.238110481969,746.447168037315,615.494820242546,564.191271224659,731.597574626958,727.796174932333,736.847766087785,654.569181968161,489.335099316205,654.941007696393,557.104590982055,586.065814904565,653.430434605046,710.760097755846,655.82469523386
650.441508856593,407.070990247336,572.262395624506,486.202180262014,733.858828491901,489.907354173262,559.330205083136,620.048940339882,746.4704641065,615.390144280906,564.174320108041,731.560363218047,727.74886790265,736.988035433914,654.531788734456,489.3237651693,654.93511897196,557.039512451597,585.975596697333,653.42636052283,710.775389785005,655.898834364134
650.487625325615,407.000580594288,572.2633112747,486.217122148047,733.865292880584,489.872348056575,559.150747456823,619.790480392838,746.498305484567,615.298475671382,564.209917309349,731.39134990421,727.717067683633,737.092319811867,654.518267643412,489.310016211151,654.921197504658,557.018975716521,585.859998534188,653.401879699041,710.785318903182,656.008603565781
650.552452459265,406.931417376489,572.269607048685,486.228010153155,733.8975971454,489.85794355502,558.801434462119,619.415739457875,746.500805730401,615.203213012688,564.303052520042,730.987288843533,727.701693926944,737.198853924436,654.520154488867,489.30052856744,654.913365086049,556.99205355307,585.74669473161,653.384009725534,710.789769938384,656.043133967074
650.609111295269,406.889405084159,572.253767654021,486.247520574264,733.875296480817,489.835577680027,558.137425437622,618.69617411018,746.479063653172,615.143374275658,564.508699126221,730.425947722917,727.689927893846,737.300704529176,654.492435722215,489.313827421341,654.884641714696,557.017172534023,585.576666919266,653.43068893382,710.797442742093,656.060839270632
650.664473434425,406.849232811444,572.191815581784,486.305884261395,733.863451755063,489.84118581915,557.099427405432,617.805519085739,746.437852753495,615.196832742885,565.040769566789,729.822352684306,727.674513812062,737.359208384057,654.449307555559,489.358667729968,654.846789499046,557.166623007261,585.332756629087,653.507934603367,710.805474890022,656.121555091902
650.72215440263,406.797357553438,572.127146456377,486.346373301236,733.903429275939,489.864012823661,555.905304570518,617.014753814984,746.380519652453,615.23145459585,566.140619034415,729.023938315555,727.634348376192,737.406220681285,654.431684988097,489.394137319464,654.840267049348,557.32520121416,585.058034091219,653.701806779454,710.846461142211,656.139720908365
650.778266260875,406.746288112683,572.094105948564,486.287205418877,733.913115510508,489.845080644868,554.754958932675,616.074950418094,746.319283982599,615.200434001415,567.863842026594,727.769881455566,727.580395386112,737.463810669304,654.400542856851,489.384722661014,654.839959899216,557.369012383782,584.824957325144,653.949279250768,710.930074721951,656.077039382106
650.864183917453,406.706679216082,572.055489029927,486.144713253767,733.908359190375,489.827386437053,553.713307496779,614.838533787508,746.266702293917,615.244745976918,570.191287293339,725.812519912232,727.564370199681,737.45578300164,654.32136427482,489.369125069483,654.82273416575,557.337117559969,584.694329663741,653.89557790767,710.992393207087,655.960390515096
650.99893191596,406.685248468537,572.011055805971,485.961515914371,733.921204420872,489.860024240573,552.873683135709,613.527962267253,746.246672152754,615.300489990655,573.072226692022,722.712549536082,727.546056041057,737.364509881628,654.249662542205,489.37184625724,654.794503230754,557.283393695106,584.54141240111,653.787257583181,711.024594791334,655.75931262881
651.143017878332,406.670766399464,572.012062760899,485.721991368189,733.896202110254,489.910510990114,552.181060490012,612.175438671495,746.26925592105,615.309873864809,576.50595428133,718.149803347292,727.435992661122,737.30663587043,654.206092923744,489.353187766858,654.725757144925,557.203474332194,584.50390646134,653.408238088917,711.066528433761,655.501994184967
651.275585540044,406.660471642747,572.038599920065,485.420201950427,733.841455901417,489.943197068671,551.310839121911,610.82461607568,746.297778740665,615.393012651465,580.789604734114,712.210195578992,727.26070493454,737.325737980675,654.146655479681,489.338642599491,654.614976209255,557.137285239292,584.939967289533,652.077357926835,711.083351442198,655.285274009939
651.4097623804,406.666453497924,572.0248524712,485.112473807867,733.791262796629,489.944974747969,550.045636686529,609.696281930295,746.293397249091,615.421250676781,586.025969939033,704.862327917787,727.058115335632,737.321767013132,654.070716256983,489.406616433999,654.506262263019,557.11131982819,584.897834485364,652.498756459211,711.06212177161,655.157100657043
651.53036156016,406.670343129543,571.980942805135,484.839756861509,733.720158637575,489.929432065014,548.446145449143,608.865670116725,746.238649883626,615.241727374699,591.969810218485,696.051607425861,726.798513158093,737.233294612783,654.001259954172,489.527426474062,654.404497170277,557.047111562499,583.213842353917,657.470601605155,711.054530570479,655.189696671683
651.627388573752,406.663219668818,571.958514864348,484.570445443547,733.6297670494,489.896863447184,546.578361801549,608.508970409847,746.126230994206,614.980560247463,599.034362903367,686.262055834607,726.555894947768,737.105786315526,653.949619834255,489.61220293655,654.320063115581,556.958019384637,581.037662880502,663.823711861239,711.09777013147,655.383313949034
651.719460845478,406.659998625831,571.951906414311,484.267254560971,733.536015216874,489.820798109522,544.543851025908,608.851506746081,745.945666191565,614.59043591663,607.592582193689,675.93454132275,726.460095657748,737.009928274623,653.913370707806,489.655712134998,654.290740928239,557.015044325683,579.56895856077,668.744450218398,711.30179802836,655.683536075528
651.808366383877,406.64195121176,571.944242846204,483.921295216204,733.401966934097,489.760846160463,542.630869983814,609.719981529557,745.658210628269,614.029688446646,616.557563984414,665.318986604535,726.494738553282,736.956808397206,653.836106610405,489.67899748734,654.284493338889,557.198893938687,578.174811731206,673.295373999584,711.656055533018,656.238900848996
651.879788099366,406.581698745658,571.960655592501,483.517088855682,733.220400718284,489.797245100972,541.018096076823,610.963431671546,745.296619623078,613.614437502097,625.195821762611,655.292769811379,726.587568681002,736.871987959048,653.691810737072,489.623957555809,654.256899345513,557.263059612182,577.208184306262,675.222287522736,711.770316432944,656.930478245655
651.918595742448,406.456668347463,572.007692824375,483.046641783655,733.038124909166,489.867258695427,539.713251955521,612.623879809774,745.006882159718,613.427101501831,634.07446130626,646.720834755341,726.741613108582,736.690913625638,653.544628496634,489.461338826111,654.247085883345,557.131471809229,577.771529681414,671.755280215739,711.436945012287,657.289353284086
651.934198078965,406.24101188413,572.073669222588,482.508344596771,732.851907882495,489.900877271065,538.867643282032,614.344662524727,744.827370898147,613.292617768701,642.397150826398,639.614712454686,726.954800120645,736.379402722302,653.414334420959,489.31007447902,654.276679810583,556.877689260451,578.938002623086,666.238357769544,710.935260812067,657.403447611528
651.974581094237,405.957233646587,572.17134117407,481.907763485588,732.654713943338,489.946167463929,538.606876488348,615.610134469144,744.656523134194,613.278990660687,648.619878944325,634.039604142966,727.162710552382,735.853120785496,653.275527960017,489.252113940109,654.323981696489,556.449003850522,579.390206748105,662.214778382473,710.330613675739,657.436798790325
652.061546111306,405.65348887296,572.292713795292,481.329601862655,732.509202991266,490.0140083289,538.795743500639,616.364203164958,744.466708400951,613.355482715092,653.379402706199,630.334454851659,727.284407040704,735.131656699513,653.202800741266,489.209027161822,654.432671575142,555.8763321943,579.442239450519,659.266194766248,709.543650486723,657.04703923614
652.198959061941,405.355344401772,572.394442113193,480.891093078038,732.448558319984,490.066690709757,539.322535433039,616.783525295069,744.285431756814,613.293659318114,657.486740658704,628.357281455304,727.289128229256,734.478023806477,653.301595661065,489.165028751753,654.636131984682,555.484476225695,579.56170102413,657.123786671693,709.032128817718,656.759511646526
